specimen,relative_path,local_absolute_path,white_fraction,mean_intensity,row,col,within_specimen_selection_rank
Sample_077 - 2026-08-04 18.37.23,Sample_077 - 2026-08-04 18.37.23/Sample_077 - 2026-08-04 18.37.23_L0_R00033_C00037_X95608_Y63888.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_077 - 2026-08-04 18.37.23\Sample_077 - 2026-08-04 18.37.23_L0_R00033_C00037_X95608_Y63888.jpg,0.0,197.485,33,37,4
Sample_077 - 2026-08-04 18.37.23,Sample_077 - 2026-08-04 18.37.23/Sample_077 - 2026-08-04 18.37.23_L0_R00016_C00037_X95608_Y30976.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_077 - 2026-08-04 18.37.23\Sample_077 - 2026-08-04 18.37.23_L0_R00016_C00037_X95608_Y30976.jpg,2e-05,164.262,16,37,5
Sample_077 - 2026-08-04 18.37.23,Sample_077 - 2026-08-04 18.37.23/Sample_077 - 2026-08-04 18.37.23_L0_R00038_C00001_X2584_Y73568.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_077 - 2026-08-04 18.37.23\Sample_077 - 2026-08-04 18.37.23_L0_R00038_C00001_X2584_Y73568.jpg,0.000407,235.315,38,1,6
Sample_077 - 2026-08-04 18.37.23,Sample_077 - 2026-08-04 18.37.23/Sample_077 - 2026-08-04 18.37.23_L0_R00046_C00062_X160208_Y89056.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_077 - 2026-08-04 18.37.23\Sample_077 - 2026-08-04 18.37.23_L0_R00046_C00062_X160208_Y89056.jpg,1.0,255.0,46,62,7
Sample_078 - 2026-08-04 18.40.05,Sample_078 - 2026-08-04 18.40.05/Sample_078 - 2026-08-04 18.40.05_L0_R00000_C00001_X2584_Y0.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_078 - 2026-08-04 18.40.05\Sample_078 - 2026-08-04 18.40.05_L0_R00000_C00001_X2584_Y0.jpg,0.0,236.131,0,1,0
Sample_078 - 2026-08-04 18.40.05,Sample_078 - 2026-08-04 18.40.05/Sample_078 - 2026-08-04 18.40.05_L0_R00016_C00013_X33592_Y30976.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_078 - 2026-08-04 18.40.05\Sample_078 - 2026-08-04 18.40.05_L0_R00016_C00013_X33592_Y30976.jpg,0.0,225.57,16,13,1
Sample_078 - 2026-08-04 18.40.05,Sample_078 - 2026-08-04 18.40.05/Sample_078 - 2026-08-04 18.40.05_L0_R00027_C00013_X33592_Y52272.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_078 - 2026-08-04 18.40.05\Sample_078 - 2026-08-04 18.40.05_L0_R00027_C00013_X33592_Y52272.jpg,0.0,215.233,27,13,2
Sample_078 - 2026-08-04 18.40.05,Sample_078 - 2026-08-04 18.40.05/Sample_078 - 2026-08-04 18.40.05_L0_R00036_C00046_X118864_Y69696.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_078 - 2026-08-04 18.40.05\Sample_078 - 2026-08-04 18.40.05_L0_R00036_C00046_X118864_Y69696.jpg,0.0,219.21,36,46,3
Sample_078 - 2026-08-04 18.40.05,Sample_078 - 2026-08-04 18.40.05/Sample_078 - 2026-08-04 18.40.05_L0_R00046_C00034_X87856_Y89056.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_078 - 2026-08-04 18.40.05\Sample_078 - 2026-08-04 18.40.05_L0_R00046_C00034_X87856_Y89056.jpg,0.0,204.515,46,34,4
Sample_078 - 2026-08-04 18.40.05,Sample_078 - 2026-08-04 18.40.05/Sample_078 - 2026-08-04 18.40.05_L0_R00019_C00047_X121448_Y36784.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_078 - 2026-08-04 18.40.05\Sample_078 - 2026-08-04 18.40.05_L0_R00019_C00047_X121448_Y36784.jpg,8.1e-05,226.678,19,47,5
Sample_078 - 2026-08-04 18.40.05,Sample_078 - 2026-08-04 18.40.05/Sample_078 - 2026-08-04 18.40.05_L0_R00029_C00042_X108528_Y56144.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_078 - 2026-08-04 18.40.05\Sample_078 - 2026-08-04 18.40.05_L0_R00029_C00042_X108528_Y56144.jpg,0.00059,197.776,29,42,6
Sample_078 - 2026-08-04 18.40.05,Sample_078 - 2026-08-04 18.40.05/Sample_078 - 2026-08-04 18.40.05_L0_R00053_C00015_X38760_Y102608.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_078 - 2026-08-04 18.40.05\Sample_078 - 2026-08-04 18.40.05_L0_R00053_C00015_X38760_Y102608.jpg,0.924723,252.891,53,15,7
Sample_079 - 2026-08-04 18.42.57,Sample_079 - 2026-08-04 18.42.57/Sample_079 - 2026-08-04 18.42.57_L0_R00000_C00070_X180880_Y0.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_079 - 2026-08-04 18.42.57\Sample_079 - 2026-08-04 18.42.57_L0_R00000_C00070_X180880_Y0.jpg,0.0,0.593,0,70,0
Sample_079 - 2026-08-04 18.42.57,Sample_079 - 2026-08-04 18.42.57/Sample_079 - 2026-08-04 18.42.57_L0_R00015_C00001_X2584_Y29040.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_079 - 2026-08-04 18.42.57\Sample_079 - 2026-08-04 18.42.57_L0_R00015_C00001_X2584_Y29040.jpg,0.0,10.482,15,1,1
Sample_079 - 2026-08-04 18.42.57,Sample_079 - 2026-08-04 18.42.57/Sample_079 - 2026-08-04 18.42.57_L0_R00024_C00070_X180880_Y46464.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_079 - 2026-08-04 18.42.57\Sample_079 - 2026-08-04 18.42.57_L0_R00024_C00070_X180880_Y46464.jpg,0.0,233.223,24,70,2
Sample_079 - 2026-08-04 18.42.57,Sample_079 - 2026-08-04 18.42.57/Sample_079 - 2026-08-04 18.42.57_L0_R00034_C00040_X103360_Y65824.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_079 - 2026-08-04 18.42.57\Sample_079 - 2026-08-04 18.42.57_L0_R00034_C00040_X103360_Y65824.jpg,0.0,139.314,34,40,3
Sample_079 - 2026-08-04 18.42.57,Sample_079 - 2026-08-04 18.42.57/Sample_079 - 2026-08-04 18.42.57_L0_R00044_C00003_X7752_Y85184.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_079 - 2026-08-04 18.42.57\Sample_079 - 2026-08-04 18.42.57_L0_R00044_C00003_X7752_Y85184.jpg,0.0,8.79,44,3,4
Sample_079 - 2026-08-04 18.42.57,Sample_079 - 2026-08-04 18.42.57/Sample_079 - 2026-08-04 18.42.57_L0_R00047_C00059_X152456_Y90992.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_079 - 2026-08-04 18.42.57\Sample_079 - 2026-08-04 18.42.57_L0_R00047_C00059_X152456_Y90992.jpg,4.1e-05,234.256,47,59,5
Sample_079 - 2026-08-04 18.42.57,Sample_079 - 2026-08-04 18.42.57/Sample_079 - 2026-08-04 18.42.57_L0_R00051_C00060_X155040_Y98736.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_079 - 2026-08-04 18.42.57\Sample_079 - 2026-08-04 18.42.57_L0_R00051_C00060_X155040_Y98736.jpg,0.000814,234.303,51,60,6
Sample_079 - 2026-08-04 18.42.57,Sample_079 - 2026-08-04 18.42.57/Sample_079 - 2026-08-04 18.42.57_L0_R00055_C00060_X155040_Y106480.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_079 - 2026-08-04 18.42.57\Sample_079 - 2026-08-04 18.42.57_L0_R00055_C00060_X155040_Y106480.jpg,1.0,254.843,55,60,7
Sample_080 - 2026-08-04 18.45.53,Sample_080 - 2026-08-04 18.45.53/Sample_080 - 2026-08-04 18.45.53_L0_R00001_C00030_X77520_Y1936.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_080 - 2026-08-04 18.45.53\Sample_080 - 2026-08-04 18.45.53_L0_R00001_C00030_X77520_Y1936.jpg,0.0,235.699,1,30,0
Sample_080 - 2026-08-04 18.45.53,Sample_080 - 2026-08-04 18.45.53/Sample_080 - 2026-08-04 18.45.53_L0_R00017_C00018_X46512_Y32912.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_080 - 2026-08-04 18.45.53\Sample_080 - 2026-08-04 18.45.53_L0_R00017_C00018_X46512_Y32912.jpg,0.0,214.178,17,18,1
Sample_080 - 2026-08-04 18.45.53,Sample_080 - 2026-08-04 18.45.53/Sample_080 - 2026-08-04 18.45.53_L0_R00028_C00043_X111112_Y54208.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_080 - 2026-08-04 18.45.53\Sample_080 - 2026-08-04 18.45.53_L0_R00028_C00043_X111112_Y54208.jpg,0.0,221.083,28,43,2
Sample_080 - 2026-08-04 18.45.53,Sample_080 - 2026-08-04 18.45.53/Sample_080 - 2026-08-04 18.45.53_L0_R00039_C00039_X100776_Y75504.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_080 - 2026-08-04 18.45.53\Sample_080 - 2026-08-04 18.45.53_L0_R00039_C00039_X100776_Y75504.jpg,0.0,214.792,39,39,3
Sample_080 - 2026-08-04 18.45.53,Sample_080 - 2026-08-04 18.45.53/Sample_080 - 2026-08-04 18.45.53_L0_R00048_C00054_X139536_Y92928.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_080 - 2026-08-04 18.45.53\Sample_080 - 2026-08-04 18.45.53_L0_R00048_C00054_X139536_Y92928.jpg,4.1e-05,236.194,48,54,4
Sample_080 - 2026-08-04 18.45.53,Sample_080 - 2026-08-04 18.45.53/Sample_080 - 2026-08-04 18.45.53_L0_R00027_C00003_X7752_Y52272.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_080 - 2026-08-04 18.45.53\Sample_080 - 2026-08-04 18.45.53_L0_R00027_C00003_X7752_Y52272.jpg,0.000326,219.956,27,3,5
Sample_080 - 2026-08-04 18.45.53,Sample_080 - 2026-08-04 18.45.53/Sample_080 - 2026-08-04 18.45.53_L0_R00001_C00004_X10336_Y1936.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_080 - 2026-08-04 18.45.53\Sample_080 - 2026-08-04 18.45.53_L0_R00001_C00004_X10336_Y1936.jpg,0.001567,235.545,1,4,6
Sample_080 - 2026-08-04 18.45.53,Sample_080 - 2026-08-04 18.45.53/Sample_080 - 2026-08-04 18.45.53_L0_R00000_C00056_X144704_Y0.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_080 - 2026-08-04 18.45.53\Sample_080 - 2026-08-04 18.45.53_L0_R00000_C00056_X144704_Y0.jpg,0.815715,230.448,0,56,7
Sample_081 - 2026-08-04 18.48.38,Sample_081 - 2026-08-04 18.48.38/Sample_081 - 2026-08-04 18.48.38_L0_R00000_C00022_X56848_Y0.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_081 - 2026-08-04 18.48.38\Sample_081 - 2026-08-04 18.48.38_L0_R00000_C00022_X56848_Y0.jpg,0.0,235.297,0,22,0
Sample_081 - 2026-08-04 18.48.38,Sample_081 - 2026-08-04 18.48.38/Sample_081 - 2026-08-04 18.48.38_L0_R00014_C00000_X0_Y27104.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_081 - 2026-08-04 18.48.38\Sample_081 - 2026-08-04 18.48.38_L0_R00014_C00000_X0_Y27104.jpg,0.0,235.958,14,0,1
Sample_081 - 2026-08-04 18.48.38,Sample_081 - 2026-08-04 18.48.38/Sample_081 - 2026-08-04 18.48.38_L0_R00023_C00014_X36176_Y44528.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_081 - 2026-08-04 18.48.38\Sample_081 - 2026-08-04 18.48.38_L0_R00023_C00014_X36176_Y44528.jpg,0.0,228.92,23,14,2
Sample_081 - 2026-08-04 18.48.38,Sample_081 - 2026-08-04 18.48.38/Sample_081 - 2026-08-04 18.48.38_L0_R00032_C00034_X87856_Y61952.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_081 - 2026-08-04 18.48.38\Sample_081 - 2026-08-04 18.48.38_L0_R00032_C00034_X87856_Y61952.jpg,0.0,213.826,32,34,3
Sample_081 - 2026-08-04 18.48.38,Sample_081 - 2026-08-04 18.48.38/Sample_081 - 2026-08-04 18.48.38_L0_R00041_C00052_X134368_Y79376.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_081 - 2026-08-04 18.48.38\Sample_081 - 2026-08-04 18.48.38_L0_R00041_C00052_X134368_Y79376.jpg,0.0,206.115,41,52,4
Sample_081 - 2026-08-04 18.48.38,Sample_081 - 2026-08-04 18.48.38/Sample_081 - 2026-08-04 18.48.38_L0_R00014_C00033_X85272_Y27104.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_081 - 2026-08-04 18.48.38\Sample_081 - 2026-08-04 18.48.38_L0_R00014_C00033_X85272_Y27104.jpg,8.1e-05,219.072,14,33,5
Sample_081 - 2026-08-04 18.48.38,Sample_081 - 2026-08-04 18.48.38/Sample_081 - 2026-08-04 18.48.38_L0_R00049_C00041_X105944_Y94864.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_081 - 2026-08-04 18.48.38\Sample_081 - 2026-08-04 18.48.38_L0_R00049_C00041_X105944_Y94864.jpg,0.000549,235.745,49,41,6
Sample_081 - 2026-08-04 18.48.38,Sample_081 - 2026-08-04 18.48.38/Sample_081 - 2026-08-04 18.48.38_L0_R00052_C00041_X105944_Y100672.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_081 - 2026-08-04 18.48.38\Sample_081 - 2026-08-04 18.48.38_L0_R00052_C00041_X105944_Y100672.jpg,0.94987,252.968,52,41,7
Sample_083 - 2026-08-04 18.51.27,Sample_083 - 2026-08-04 18.51.27/Sample_083 - 2026-08-04 18.51.27_L0_R00000_C00059_X152456_Y0.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_083 - 2026-08-04 18.51.27\Sample_083 - 2026-08-04 18.51.27_L0_R00000_C00059_X152456_Y0.jpg,0.0,21.091,0,59,0
Sample_083 - 2026-08-04 18.51.27,Sample_083 - 2026-08-04 18.51.27/Sample_083 - 2026-08-04 18.51.27_L0_R00015_C00059_X152456_Y29040.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_083 - 2026-08-04 18.51.27\Sample_083 - 2026-08-04 18.51.27_L0_R00015_C00059_X152456_Y29040.jpg,0.0,210.893,15,59,1
Sample_083 - 2026-08-04 18.51.27,Sample_083 - 2026-08-04 18.51.27/Sample_083 - 2026-08-04 18.51.27_L0_R00026_C00041_X105944_Y50336.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_083 - 2026-08-04 18.51.27\Sample_083 - 2026-08-04 18.51.27_L0_R00026_C00041_X105944_Y50336.jpg,0.0,224.435,26,41,2
Sample_083 - 2026-08-04 18.51.27,Sample_083 - 2026-08-04 18.51.27/Sample_083 - 2026-08-04 18.51.27_L0_R00038_C00008_X20672_Y73568.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_083 - 2026-08-04 18.51.27\Sample_083 - 2026-08-04 18.51.27_L0_R00038_C00008_X20672_Y73568.jpg,0.0,235.73,38,8,3
Sample_083 - 2026-08-04 18.51.27,Sample_083 - 2026-08-04 18.51.27/Sample_083 - 2026-08-04 18.51.27_L0_R00031_C00028_X72352_Y60016.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_083 - 2026-08-04 18.51.27\Sample_083 - 2026-08-04 18.51.27_L0_R00031_C00028_X72352_Y60016.jpg,2e-05,220.625,31,28,4
Sample_083 - 2026-08-04 18.51.27,Sample_083 - 2026-08-04 18.51.27/Sample_083 - 2026-08-04 18.51.27_L0_R00012_C00047_X121448_Y23232.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_083 - 2026-08-04 18.51.27\Sample_083 - 2026-08-04 18.51.27_L0_R00012_C00047_X121448_Y23232.jpg,0.000224,185.261,12,47,5
Sample_083 - 2026-08-04 18.51.27,Sample_083 - 2026-08-04 18.51.27/Sample_083 - 2026-08-04 18.51.27_L0_R00001_C00051_X131784_Y1936.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_083 - 2026-08-04 18.51.27\Sample_083 - 2026-08-04 18.51.27_L0_R00001_C00051_X131784_Y1936.jpg,0.001261,231.643,1,51,6
Sample_083 - 2026-08-04 18.51.27,Sample_083 - 2026-08-04 18.51.27/Sample_083 - 2026-08-04 18.51.27_L0_R00055_C00057_X147288_Y106480.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_083 - 2026-08-04 18.51.27\Sample_083 - 2026-08-04 18.51.27_L0_R00055_C00057_X147288_Y106480.jpg,1.0,254.991,55,57,7
Sample_086 - 2026-08-04 18.56.21,Sample_086 - 2026-08-04 18.56.21/Sample_086 - 2026-08-04 18.56.21_L0_R00000_C00026_X67184_Y0.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_086 - 2026-08-04 18.56.21\Sample_086 - 2026-08-04 18.56.21_L0_R00000_C00026_X67184_Y0.jpg,0.0,234.531,0,26,0
Sample_086 - 2026-08-04 18.56.21,Sample_086 - 2026-08-04 18.56.21/Sample_086 - 2026-08-04 18.56.21_L0_R00013_C00036_X93024_Y25168.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_086 - 2026-08-04 18.56.21\Sample_086 - 2026-08-04 18.56.21_L0_R00013_C00036_X93024_Y25168.jpg,0.0,225.339,13,36,1
Sample_086 - 2026-08-04 18.56.21,Sample_086 - 2026-08-04 18.56.21/Sample_086 - 2026-08-04 18.56.21_L0_R00022_C00041_X105944_Y42592.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_086 - 2026-08-04 18.56.21\Sample_086 - 2026-08-04 18.56.21_L0_R00022_C00041_X105944_Y42592.jpg,0.0,232.012,22,41,2
Sample_086 - 2026-08-04 18.56.21,Sample_086 - 2026-08-04 18.56.21/Sample_086 - 2026-08-04 18.56.21_L0_R00031_C00050_X129200_Y60016.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_086 - 2026-08-04 18.56.21\Sample_086 - 2026-08-04 18.56.21_L0_R00031_C00050_X129200_Y60016.jpg,0.0,220.661,31,50,3
Sample_086 - 2026-08-04 18.56.21,Sample_086 - 2026-08-04 18.56.21/Sample_086 - 2026-08-04 18.56.21_L0_R00040_C00034_X87856_Y77440.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_086 - 2026-08-04 18.56.21\Sample_086 - 2026-08-04 18.56.21_L0_R00040_C00034_X87856_Y77440.jpg,0.0,232.685,40,34,4
Sample_086 - 2026-08-04 18.56.21,Sample_086 - 2026-08-04 18.56.21/Sample_086 - 2026-08-04 18.56.21_L0_R00048_C00006_X15504_Y92928.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_086 - 2026-08-04 18.56.21\Sample_086 - 2026-08-04 18.56.21_L0_R00048_C00006_X15504_Y92928.jpg,2e-05,235.066,48,6,5
Sample_086 - 2026-08-04 18.56.21,Sample_086 - 2026-08-04 18.56.21/Sample_086 - 2026-08-04 18.56.21_L0_R00001_C00037_X95608_Y1936.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_086 - 2026-08-04 18.56.21\Sample_086 - 2026-08-04 18.56.21_L0_R00001_C00037_X95608_Y1936.jpg,0.000264,235.448,1,37,6
Sample_086 - 2026-08-04 18.56.21,Sample_086 - 2026-08-04 18.56.21/Sample_086 - 2026-08-04 18.56.21_L0_R00000_C00000_X0_Y0.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_086 - 2026-08-04 18.56.21\Sample_086 - 2026-08-04 18.56.21_L0_R00000_C00000_X0_Y0.jpg,0.084961,236.285,0,0,7
Sample_088 - 2026-08-04 19.01.08,Sample_088 - 2026-08-04 19.01.08/Sample_088 - 2026-08-04 19.01.08_L0_R00000_C00005_X12920_Y0.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_088 - 2026-08-04 19.01.08\Sample_088 - 2026-08-04 19.01.08_L0_R00000_C00005_X12920_Y0.jpg,0.0,236.138,0,5,0
Sample_088 - 2026-08-04 19.01.08,Sample_088 - 2026-08-04 19.01.08/Sample_088 - 2026-08-04 19.01.08_L0_R00012_C00026_X67184_Y23232.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_088 - 2026-08-04 19.01.08\Sample_088 - 2026-08-04 19.01.08_L0_R00012_C00026_X67184_Y23232.jpg,0.0,231.403,12,26,1
Sample_088 - 2026-08-04 19.01.08,Sample_088 - 2026-08-04 19.01.08/Sample_088 - 2026-08-04 19.01.08_L0_R00022_C00008_X20672_Y42592.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_088 - 2026-08-04 19.01.08\Sample_088 - 2026-08-04 19.01.08_L0_R00022_C00008_X20672_Y42592.jpg,0.0,231.158,22,8,2
Sample_088 - 2026-08-04 19.01.08,Sample_088 - 2026-08-04 19.01.08/Sample_088 - 2026-08-04 19.01.08_L0_R00030_C00055_X142120_Y58080.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_088 - 2026-08-04 19.01.08\Sample_088 - 2026-08-04 19.01.08_L0_R00030_C00055_X142120_Y58080.jpg,0.0,191.376,30,55,3
Sample_088 - 2026-08-04 19.01.08,Sample_088 - 2026-08-04 19.01.08/Sample_088 - 2026-08-04 19.01.08_L0_R00040_C00022_X56848_Y77440.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_088 - 2026-08-04 19.01.08\Sample_088 - 2026-08-04 19.01.08_L0_R00040_C00022_X56848_Y77440.jpg,0.0,232.885,40,22,4
Sample_088 - 2026-08-04 19.01.08,Sample_088 - 2026-08-04 19.01.08/Sample_088 - 2026-08-04 19.01.08_L0_R00007_C00057_X147288_Y13552.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_088 - 2026-08-04 19.01.08\Sample_088 - 2026-08-04 19.01.08_L0_R00007_C00057_X147288_Y13552.jpg,6.1e-05,236.006,7,57,5
Sample_088 - 2026-08-04 19.01.08,Sample_088 - 2026-08-04 19.01.08/Sample_088 - 2026-08-04 19.01.08_L0_R00026_C00055_X142120_Y50336.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_088 - 2026-08-04 19.01.08\Sample_088 - 2026-08-04 19.01.08_L0_R00026_C00055_X142120_Y50336.jpg,0.000305,230.994,26,55,6
Sample_088 - 2026-08-04 19.01.08,Sample_088 - 2026-08-04 19.01.08/Sample_088 - 2026-08-04 19.01.08_L0_R00047_C00060_X155040_Y90992.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_088 - 2026-08-04 19.01.08\Sample_088 - 2026-08-04 19.01.08_L0_R00047_C00060_X155040_Y90992.jpg,0.438314,112.132,47,60,7
Sample_089 - 2026-08-04 19.03.57,Sample_089 - 2026-08-04 19.03.57/Sample_089 - 2026-08-04 19.03.57_L0_R00000_C00007_X18088_Y0.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_089 - 2026-08-04 19.03.57\Sample_089 - 2026-08-04 19.03.57_L0_R00000_C00007_X18088_Y0.jpg,0.0,235.897,0,7,0
Sample_089 - 2026-08-04 19.03.57,Sample_089 - 2026-08-04 19.03.57/Sample_089 - 2026-08-04 19.03.57_L0_R00016_C00003_X7752_Y30976.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_089 - 2026-08-04 19.03.57\Sample_089 - 2026-08-04 19.03.57_L0_R00016_C00003_X7752_Y30976.jpg,0.0,230.995,16,3,1
Sample_089 - 2026-08-04 19.03.57,Sample_089 - 2026-08-04 19.03.57/Sample_089 - 2026-08-04 19.03.57_L0_R00032_C00016_X41344_Y61952.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_089 - 2026-08-04 19.03.57\Sample_089 - 2026-08-04 19.03.57_L0_R00032_C00016_X41344_Y61952.jpg,0.0,233.67,32,16,2
Sample_089 - 2026-08-04 19.03.57,Sample_089 - 2026-08-04 19.03.57/Sample_089 - 2026-08-04 19.03.57_L0_R00008_C00015_X38760_Y15488.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_089 - 2026-08-04 19.03.57\Sample_089 - 2026-08-04 19.03.57_L0_R00008_C00015_X38760_Y15488.jpg,0.000122,231.551,8,15,3
Sample_089 - 2026-08-04 19.03.57,Sample_089 - 2026-08-04 19.03.57/Sample_089 - 2026-08-04 19.03.57_L0_R00036_C00001_X2584_Y69696.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_089 - 2026-08-04 19.03.57\Sample_089 - 2026-08-04 19.03.57_L0_R00036_C00001_X2584_Y69696.jpg,0.000651,236.232,36,1,4
Sample_089 - 2026-08-04 19.03.57,Sample_089 - 2026-08-04 19.03.57/Sample_089 - 2026-08-04 19.03.57_L0_R00027_C00011_X28424_Y52272.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_089 - 2026-08-04 19.03.57\Sample_089 - 2026-08-04 19.03.57_L0_R00027_C00011_X28424_Y52272.jpg,0.010152,213.771,27,11,5
Sample_089 - 2026-08-04 19.03.57,Sample_089 - 2026-08-04 19.03.57/Sample_089 - 2026-08-04 19.03.57_L0_R00025_C00011_X28424_Y48400.jpg,E:\PHD\PhdData\Patologi afd. - Aalborg\40x Input tiles for CVAT\Sample_089 - 2026-08-04 19.03.57\Sample_089 - 2026-08-04 19.03.57_L0_R00025_C00011_X28424_Y48400.jpg,0.022237,232.26,25,11,6
