specimen,relative_path,extension,size_bytes,is_annotated_training_image
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00003_C00026_X67184_Y5808.jpg,.jpg,1044785,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00003_C00027_X69768_Y5808.jpg,.jpg,1014342,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00003_C00028_X72352_Y5808.jpg,.jpg,956585,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00003_C00029_X74936_Y5808.jpg,.jpg,941634,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00003_C00030_X77520_Y5808.jpg,.jpg,935919,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00003_C00031_X80104_Y5808.jpg,.jpg,939782,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00003_C00032_X82688_Y5808.jpg,.jpg,935354,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00003_C00033_X85272_Y5808.jpg,.jpg,934995,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00003_C00034_X87856_Y5808.jpg,.jpg,933299,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00003_C00035_X90440_Y5808.jpg,.jpg,938380,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00003_C00036_X93024_Y5808.jpg,.jpg,930959,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00003_C00037_X95608_Y5808.jpg,.jpg,930489,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00003_C00038_X98192_Y5808.jpg,.jpg,646309,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00004_C00000_X0_Y7744.jpg,.jpg,941353,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00004_C00001_X2584_Y7744.jpg,.jpg,965239,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00004_C00002_X5168_Y7744.jpg,.jpg,955066,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00004_C00003_X7752_Y7744.jpg,.jpg,934329,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00004_C00004_X10336_Y7744.jpg,.jpg,928191,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00004_C00005_X12920_Y7744.jpg,.jpg,932604,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00004_C00006_X15504_Y7744.jpg,.jpg,931339,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00004_C00007_X18088_Y7744.jpg,.jpg,928678,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00004_C00008_X20672_Y7744.jpg,.jpg,929648,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00004_C00009_X23256_Y7744.jpg,.jpg,1018191,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00004_C00010_X25840_Y7744.jpg,.jpg,1279181,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00004_C00011_X28424_Y7744.jpg,.jpg,1443526,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00004_C00012_X31008_Y7744.jpg,.jpg,1545021,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00004_C00013_X33592_Y7744.jpg,.jpg,1492942,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00004_C00014_X36176_Y7744.jpg,.jpg,1494719,1
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00004_C00015_X38760_Y7744.jpg,.jpg,1277562,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00004_C00016_X41344_Y7744.jpg,.jpg,1150497,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00004_C00017_X43928_Y7744.jpg,.jpg,1129862,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00004_C00018_X46512_Y7744.jpg,.jpg,1167247,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00004_C00019_X49096_Y7744.jpg,.jpg,1124042,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00004_C00020_X51680_Y7744.jpg,.jpg,1084120,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00004_C00021_X54264_Y7744.jpg,.jpg,1067350,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00004_C00022_X56848_Y7744.jpg,.jpg,1084644,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00004_C00023_X59432_Y7744.jpg,.jpg,1052809,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00004_C00024_X62016_Y7744.jpg,.jpg,1029286,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00004_C00025_X64600_Y7744.jpg,.jpg,1026251,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00004_C00026_X67184_Y7744.jpg,.jpg,1029126,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00004_C00027_X69768_Y7744.jpg,.jpg,1051936,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00004_C00028_X72352_Y7744.jpg,.jpg,1031253,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00004_C00029_X74936_Y7744.jpg,.jpg,991388,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00004_C00030_X77520_Y7744.jpg,.jpg,941739,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00004_C00031_X80104_Y7744.jpg,.jpg,931835,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00004_C00032_X82688_Y7744.jpg,.jpg,939749,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00004_C00033_X85272_Y7744.jpg,.jpg,931080,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00004_C00034_X87856_Y7744.jpg,.jpg,932475,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00004_C00035_X90440_Y7744.jpg,.jpg,932004,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00004_C00036_X93024_Y7744.jpg,.jpg,930373,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00004_C00037_X95608_Y7744.jpg,.jpg,931481,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00004_C00038_X98192_Y7744.jpg,.jpg,644769,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00005_C00000_X0_Y9680.jpg,.jpg,953693,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00005_C00001_X2584_Y9680.jpg,.jpg,961444,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00005_C00002_X5168_Y9680.jpg,.jpg,955195,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00005_C00003_X7752_Y9680.jpg,.jpg,935568,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00005_C00004_X10336_Y9680.jpg,.jpg,932340,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00005_C00005_X12920_Y9680.jpg,.jpg,932702,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00005_C00006_X15504_Y9680.jpg,.jpg,933910,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00005_C00007_X18088_Y9680.jpg,.jpg,968457,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00005_C00008_X20672_Y9680.jpg,.jpg,1122323,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00005_C00009_X23256_Y9680.jpg,.jpg,1345256,1
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00005_C00010_X25840_Y9680.jpg,.jpg,1386673,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00005_C00011_X28424_Y9680.jpg,.jpg,1410868,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00005_C00012_X31008_Y9680.jpg,.jpg,1605267,1
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00005_C00013_X33592_Y9680.jpg,.jpg,1371857,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00005_C00014_X36176_Y9680.jpg,.jpg,1222864,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00005_C00015_X38760_Y9680.jpg,.jpg,1242398,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00005_C00016_X41344_Y9680.jpg,.jpg,1248855,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00005_C00017_X43928_Y9680.jpg,.jpg,1123934,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00005_C00018_X46512_Y9680.jpg,.jpg,1079107,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00005_C00019_X49096_Y9680.jpg,.jpg,1102433,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00005_C00020_X51680_Y9680.jpg,.jpg,1282583,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00005_C00021_X54264_Y9680.jpg,.jpg,1183715,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00005_C00022_X56848_Y9680.jpg,.jpg,1123287,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00005_C00023_X59432_Y9680.jpg,.jpg,1187727,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00005_C00024_X62016_Y9680.jpg,.jpg,1213174,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00005_C00025_X64600_Y9680.jpg,.jpg,1081476,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00005_C00026_X67184_Y9680.jpg,.jpg,998620,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00005_C00027_X69768_Y9680.jpg,.jpg,987616,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00005_C00028_X72352_Y9680.jpg,.jpg,988862,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00005_C00029_X74936_Y9680.jpg,.jpg,973709,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00005_C00030_X77520_Y9680.jpg,.jpg,988428,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00005_C00031_X80104_Y9680.jpg,.jpg,965794,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00005_C00032_X82688_Y9680.jpg,.jpg,944868,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00005_C00033_X85272_Y9680.jpg,.jpg,939810,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00005_C00034_X87856_Y9680.jpg,.jpg,937084,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00005_C00035_X90440_Y9680.jpg,.jpg,934321,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00005_C00036_X93024_Y9680.jpg,.jpg,931544,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00005_C00037_X95608_Y9680.jpg,.jpg,931156,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00005_C00038_X98192_Y9680.jpg,.jpg,645632,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00006_C00000_X0_Y11616.jpg,.jpg,954662,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00006_C00001_X2584_Y11616.jpg,.jpg,957343,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00006_C00002_X5168_Y11616.jpg,.jpg,946231,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00006_C00003_X7752_Y11616.jpg,.jpg,935345,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00006_C00004_X10336_Y11616.jpg,.jpg,935275,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00006_C00005_X12920_Y11616.jpg,.jpg,935071,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00006_C00006_X15504_Y11616.jpg,.jpg,996917,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00006_C00007_X18088_Y11616.jpg,.jpg,1201144,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00006_C00008_X20672_Y11616.jpg,.jpg,1142719,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00006_C00009_X23256_Y11616.jpg,.jpg,1291509,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00006_C00010_X25840_Y11616.jpg,.jpg,1298444,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00006_C00011_X28424_Y11616.jpg,.jpg,1523002,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00006_C00012_X31008_Y11616.jpg,.jpg,1193348,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00006_C00013_X33592_Y11616.jpg,.jpg,1334926,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00006_C00014_X36176_Y11616.jpg,.jpg,1319986,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00006_C00015_X38760_Y11616.jpg,.jpg,1134257,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00006_C00016_X41344_Y11616.jpg,.jpg,1120945,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00006_C00017_X43928_Y11616.jpg,.jpg,1122768,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00006_C00018_X46512_Y11616.jpg,.jpg,1185229,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00006_C00019_X49096_Y11616.jpg,.jpg,1116647,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00006_C00020_X51680_Y11616.jpg,.jpg,1129942,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00006_C00021_X54264_Y11616.jpg,.jpg,1077958,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00006_C00022_X56848_Y11616.jpg,.jpg,1103303,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00006_C00023_X59432_Y11616.jpg,.jpg,1109555,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00006_C00024_X62016_Y11616.jpg,.jpg,1479679,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00006_C00025_X64600_Y11616.jpg,.jpg,1200185,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00006_C00026_X67184_Y11616.jpg,.jpg,1076472,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00006_C00027_X69768_Y11616.jpg,.jpg,1043862,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00006_C00028_X72352_Y11616.jpg,.jpg,990308,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00006_C00029_X74936_Y11616.jpg,.jpg,989294,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00006_C00030_X77520_Y11616.jpg,.jpg,979393,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00006_C00031_X80104_Y11616.jpg,.jpg,981853,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00006_C00032_X82688_Y11616.jpg,.jpg,960270,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00006_C00033_X85272_Y11616.jpg,.jpg,947882,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00006_C00034_X87856_Y11616.jpg,.jpg,942508,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00006_C00035_X90440_Y11616.jpg,.jpg,961138,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00006_C00036_X93024_Y11616.jpg,.jpg,939836,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00006_C00037_X95608_Y11616.jpg,.jpg,933856,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00006_C00038_X98192_Y11616.jpg,.jpg,646750,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00007_C00000_X0_Y13552.jpg,.jpg,942120,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00007_C00001_X2584_Y13552.jpg,.jpg,951129,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00007_C00002_X5168_Y13552.jpg,.jpg,943425,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00007_C00003_X7752_Y13552.jpg,.jpg,938955,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00007_C00004_X10336_Y13552.jpg,.jpg,933740,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00007_C00005_X12920_Y13552.jpg,.jpg,952901,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00007_C00006_X15504_Y13552.jpg,.jpg,1034836,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00007_C00007_X18088_Y13552.jpg,.jpg,1034703,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00007_C00008_X20672_Y13552.jpg,.jpg,1120749,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00007_C00009_X23256_Y13552.jpg,.jpg,1220270,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00007_C00010_X25840_Y13552.jpg,.jpg,1378426,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00007_C00011_X28424_Y13552.jpg,.jpg,1130266,0
Sample_013 - 2026-08-04 16.19.56,Sample_013 - 2026-08-04 16.19.56/Sample_013 - 2026-08-04 16.19.56_L0_R00007_C00012_X31008_Y13552.jpg,.jpg,1031061,0
